timestamp,pid,cmd,gpu_id,memory_current_bytes
2025-10-02T05:48:31+00:00,21537,VLLM::EngineCore,0,36482056192
2025-10-02T05:48:31+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,4806672384
2025-10-02T05:48:32+00:00,21537,VLLM::EngineCore,0,36129734656
2025-10-02T05:48:32+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,5171576832
2025-10-02T05:48:33+00:00,21537,VLLM::EngineCore,0,36050042880
2025-10-02T05:48:33+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,5238685696
2025-10-02T05:48:35+00:00,21537,VLLM::EngineCore,0,36050042880
2025-10-02T05:48:35+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,5238685696
2025-10-02T05:48:36+00:00,21537,VLLM::EngineCore,0,36050042880
2025-10-02T05:48:36+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,5238685696
2025-10-02T05:48:37+00:00,21537,VLLM::EngineCore,0,35628515328
2025-10-02T05:48:37+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,5773459456
2025-10-02T05:48:38+00:00,21537,VLLM::EngineCore,0,32067551232
2025-10-02T05:48:38+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,9365880832
2025-10-02T05:48:39+00:00,21537,VLLM::EngineCore,0,27055357952
2025-10-02T05:48:39+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,14457765888
2025-10-02T05:48:40+00:00,21537,VLLM::EngineCore,0,22783459328
2025-10-02T05:48:40+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,18505269248
2025-10-02T05:48:41+00:00,21537,VLLM::EngineCore,0,21550333952
2025-10-02T05:48:41+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,19738394624
2025-10-02T05:48:42+00:00,21537,VLLM::EngineCore,0,21550333952
2025-10-02T05:48:42+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,19738394624
2025-10-02T05:48:43+00:00,21537,VLLM::EngineCore,0,21550333952
2025-10-02T05:48:43+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,19738394624
2025-10-02T05:48:44+00:00,21537,VLLM::EngineCore,0,21550333952
2025-10-02T05:48:44+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,19738394624
2025-10-02T05:48:46+00:00,21537,VLLM::EngineCore,0,21493710848
2025-10-02T05:48:46+00:00,21747,python diffusion.py --dataset_path datasets/vidprom.txt,0,19795017728
